date,close,highest,lowest ,open,amount,rate,volume,turnover 
2011/2/28,2905.053,2906.169,2861.817,2880.17,26.488,0.9202,118705763,1.48E+11
2011/3/1,2918.92,2931.58,2901.552,2906.285,13.867,0.4773,136555048,1.72E+11
2011/3/2,2913.808,2924.963,2883.566,2905.514,-5.112,-0.1751,133442258,1.65E+11
2011/3/3,2902.978,2937.557,2900.761,2918.731,-10.83,-0.3717,150488884,1.78E+11
2011/3/4,2942.306,2944.459,2898.084,2902.19,39.328,1.3547,118277241,1.44E+11
2011/3/7,2996.211,3000.429,2952.722,2952.722,53.905,1.8321,160105884,2.08E+11
2011/3/8,2999.942,3001.624,2976.6,2996.727,3.731,0.1245,126681154,1.69E+11
2011/3/9,3002.154,3012.044,2989.342,3002.546,2.212,0.0737,124790735,1.65E+11
2011/3/10,2957.143,2995.768,2954.367,2995.768,-45.011,-1.4993,123799889,1.66E+11
2011/3/11,2933.796,2966.98,2927.683,2942.419,-23.347,-0.7895,115994480,1.53E+11
2011/3/14,2937.627,2939.652,2914.458,2923.982,3.831,0.1306,116910618,1.53E+11
2011/3/15,2896.256,2927.984,2850.945,2927.984,-41.371,-1.4083,154951951,1.88E+11
2011/3/16,2930.804,2934.018,2894.252,2894.252,34.548,1.1929,130777237,1.66E+11
2011/3/17,2897.298,2935.625,2885.651,2906.955,-33.506,-1.1432,137797827,1.71E+11
2011/3/18,2906.886,2930.606,2900.872,2920.806,9.588,0.3309,100637335,1.27E+11
2011/3/21,2909.137,2927.073,2895.154,2913.913,2.251,0.0774,96760275,1.22E+11
2011/3/22,2919.142,2923.392,2884.751,2917.687,10.005,0.3439,95117457,1.20E+11
2011/3/23,2948.477,2950.422,2911.626,2919.016,29.335,1.0049,112603475,1.38E+11
2011/3/24,2946.706,2958.663,2942.134,2949.85,-1.771,-0.0601,108955979,1.37E+11
2011/3/25,2977.814,2985.083,2946.697,2948.543,31.108,1.0557,136396367,1.71E+11
2011/3/28,2984.005,3005.783,2979.196,2985.356,6.191,0.2079,156016878,1.96E+11
2011/3/29,2958.077,2994.174,2953.54,2979.865,-25.928,-0.8689,168543246,2.00E+11
2011/3/30,2955.771,2968.182,2935.747,2955.453,-2.306,-0.078,126493548,1.53E+11
2011/3/31,2928.111,2961.63,2914.384,2954.653,-27.66,-0.9358,108935611,1.34E+11
2011/4/1,2967.41,2967.847,2924.394,2932.481,39.299,1.3421,99844094,1.26E+11
2011/4/6,3001.36,3005.238,2963.899,2964.212,33.95,1.1441,141650613,1.76E+11
2011/4/7,3007.909,3012.288,2990.311,3003.204,6.549,0.2182,124734591,1.53E+11
2011/4/8,3030.021,3031.097,2998.34,3005.368,22.112,0.7351,114337794,1.47E+11
2011/4/11,3022.746,3059.568,3019.886,3037.91,-7.275,-0.2401,147189576,1.83E+11
2011/4/12,3021.369,3039.124,3003.445,3012.795,-1.377,-0.0456,145990547,1.66E+11
2011/4/13,3050.398,3050.401,2994.465,3006.83,29.029,0.9608,128202655,1.47E+11
2011/4/14,3042.635,3058.239,3036.726,3049.667,-7.763,-0.2545,129487107,1.49E+11
2011/4/15,3050.526,3062.53,3020.156,3036.345,7.891,0.2593,128530989,1.49E+11
2011/4/18,3057.329,3067.456,3037.189,3040.531,6.803,0.223,137488739,1.61E+11
2011/4/19,2999.041,3038.807,2996.222,3038.807,-58.288,-1.9065,141896394,1.66E+11
2011/4/20,3007.037,3019.123,2992.672,3005.975,7.996,0.2666,119741657,1.44E+11
2011/4/21,3026.668,3035.471,3012.544,3021.77,19.631,0.6528,121510664,1.47E+11
2011/4/22,3010.517,3032.965,3004.465,3025.699,-16.151,-0.5336,118525613,1.37E+11
2011/4/25,2964.951,3003.61,2964.643,3003.031,-45.566,-1.5136,117316622,1.41E+11
2011/4/26,2938.981,2970.278,2931.502,2956.949,-25.97,-0.8759,95154819,1.12E+11
2011/4/27,2925.408,2961.133,2907.662,2946.327,-13.573,-0.4618,105492475,1.15E+11
2011/4/28,2887.044,2953.193,2884.839,2937.947,-38.364,-1.3114,105230875,1.16E+11
2011/4/29,2911.511,2913.556,2871.01,2886.629,24.467,0.8475,87534255,93221530229
2011/5/3,2932.188,2933.46,2890.225,2911.51,20.677,0.7102,96402722,1.03E+11
2011/5/4,2866.017,2916.97,2860.075,2916.845,-66.171,-2.2567,111481131,1.25E+11
2011/5/5,2872.404,2880.125,2849.91,2854.768,6.387,0.2229,91084427,98812236389
2011/5/6,2863.886,2881.706,2834.456,2842.765,-8.518,-0.2965,91063909,1.05E+11
2011/5/9,2872.46,2885.178,2861.42,2868.235,8.574,0.2994,81576155,94006376498
2011/5/10,2890.634,2891.034,2865.104,2876.98,18.174,0.6327,81297176,96056705123
2011/5/11,2883.42,2897.141,2868.349,2890.353,-7.214,-0.2496,92477122,1.07E+11
2011/5/12,2844.083,2876.448,2843.097,2864.976,-39.337,-1.3642,100240961,1.14E+11
2011/5/13,2871.031,2871.992,2832.254,2846.311,26.948,0.9475,93238815,1.04E+11
2011/5/16,2849.067,2877.091,2846.307,2864.377,-21.964,-0.765,84648251,95786245699
2011/5/17,2852.773,2869.23,2821.203,2846.447,3.706,0.1301,94819847,1.10E+11
2011/5/18,2872.771,2877.427,2843.676,2846.725,19.998,0.701,76826970,90328330045
2011/5/19,2859.574,2884.141,2856.829,2879.387,-13.197,-0.4594,76994538,91205057076
2011/5/20,2858.459,2866.763,2850.445,2858.311,-1.115,-0.039,70743786,84003220756
2011/5/23,2774.569,2853.286,2771.117,2853.286,-83.89,-2.9348,98622045,1.11E+11
2011/5/24,2767.056,2771.748,2744.777,2766.059,-7.513,-0.2708,74852898,88842176414
2011/5/25,2741.741,2771.177,2737.33,2764.56,-25.315,-0.9149,74406534,86236385809
2011/5/26,2736.527,2764.89,2734.536,2755.394,-5.214,-0.1902,78741315,92594926319
2011/5/27,2709.947,2746.842,2708.548,2739.387,-26.58,-0.9713,82521052,91901555969
2011/5/30,2706.361,2728.062,2689.206,2704.485,-3.586,-0.1323,65174388,71116809685
2011/5/31,2743.472,2744.934,2702.095,2707.559,37.111,1.3713,67900383,77797110767
2011/6/1,2743.572,2744.559,2726.495,2737.057,0.1,0.0036,68555501,77624943889
2011/6/2,2705.181,2727.995,2676.538,2715.316,-38.391,-1.3993,86021158,94278924971
2011/6/3,2728.02,2732.427,2701.25,2701.773,22.839,0.8443,67983945,78273698792
2011/6/7,2744.3,2745.77,2717.313,2720.97,16.28,0.5968,65021293,79144376103
2011/6/8,2750.288,2754.122,2715.25,2742.043,5.988,0.2182,74294661,87503873943
2011/6/9,2703.345,2747.332,2702.695,2743.539,-46.943,-1.7068,83469268,95128112398
2011/6/10,2705.143,2707.742,2672.32,2696.13,1.798,0.0665,73400294,83170621045
2011/6/13,2700.379,2703.423,2669.395,2687.653,-4.764,-0.1761,63069459,73168505455
2011/6/14,2730.04,2735.553,2691.671,2696.223,29.661,1.0984,83097514,95202692908
2011/6/15,2705.431,2730.476,2705.072,2717.677,-24.609,-0.9014,74856945,85433282733
2011/6/16,2664.283,2691.944,2663.12,2685.632,-41.148,-1.5209,70927870,76584465459
2011/6/17,2642.818,2675.027,2641.392,2661.414,-21.465,-0.8057,64442633,74389549410
2011/6/20,2621.253,2637.883,2610.99,2635.834,-21.565,-0.816,60059864,65210745084
2011/6/21,2646.483,2648.024,2618.807,2628.022,25.23,0.9625,64821871,73287995236
2011/6/22,2649.321,2657.725,2633.474,2648.534,2.838,0.1072,58313802,64614596270
2011/6/23,2688.249,2693.417,2630.336,2640.66,38.928,1.4694,73772688,82454849436
2011/6/24,2746.211,2759.71,2674.303,2678.052,57.962,2.1561,125773628,1.43E+11
2011/6/27,2758.23,2769.043,2743.496,2746.787,12.019,0.4377,101601018,1.16E+11
2011/6/28,2759.202,2763.28,2736.398,2759.713,0.972,0.0352,88277450,1.04E+11
2011/6/29,2728.483,2759.231,2727.253,2757.4,-30.719,-1.1133,88224197,99001117841
2011/6/30,2762.076,2774.365,2729.992,2729.992,33.593,1.2312,90967124,1.03E+11
2011/7/1,2759.362,2778.668,2752.966,2767.834,-2.714,-0.0983,92072878,1.05E+11
2011/7/4,2812.818,2813.27,2770.94,2770.94,53.456,1.9373,121962260,1.44E+11
2011/7/5,2816.355,2818.141,2799.11,2812.722,3.537,0.1257,110124224,1.29E+11
2011/7/6,2810.479,2811.815,2780.728,2811.815,-5.876,-0.2086,103104393,1.22E+11
2011/7/7,2794.267,2825.123,2793.892,2813.193,-16.212,-0.5768,116512143,1.40E+11
2011/7/8,2797.774,2807.38,2784.126,2797.026,3.507,0.1255,86211609,1.03E+11
2011/7/11,2802.692,2807.322,2780.665,2789.454,4.918,0.1758,86063595,1.01E+11
2011/7/12,2754.582,2783.722,2752.186,2783.722,-48.11,-1.7166,96674475,1.12E+11
2011/7/13,2795.476,2797.266,2756.032,2756.032,40.894,1.4846,91929128,1.08E+11
2011/7/14,2810.444,2811.704,2788.983,2798.212,14.968,0.5354,104502080,1.26E+11
2011/7/15,2820.169,2821.339,2794.159,2803.585,9.725,0.346,107470064,1.28E+11
2011/7/18,2816.688,2826.959,2807.108,2821.358,-3.481,-0.1234,108108623,1.30E+11
2011/7/19,2796.983,2809.315,2790.685,2804.923,-19.705,-0.6996,92740884,1.10E+11
2011/7/20,2794.205,2817.285,2779.381,2810.436,-2.778,-0.0993,84030616,99677739096
2011/7/21,2765.894,2799.852,2763.418,2795.896,-28.311,-1.0132,81760582,95769511827
2011/7/22,2770.79,2782.169,2763.8,2769.863,4.896,0.177,70211837,82498349719
2011/7/25,2688.746,2759.628,2680.747,2759.628,-82.044,-2.961,111242249,1.21E+11
2011/7/26,2703.026,2704.939,2677.119,2685.754,14.28,0.5311,72881454,79482934662
2011/7/27,2723.492,2726.801,2680.433,2690.144,20.466,0.7572,80407781,92082368241
2011/7/28,2708.777,2712.09,2684.661,2701.771,-14.715,-0.5403,78474915,90451815581
2011/7/29,2701.729,2721.53,2681.272,2706.497,-7.048,-0.2602,75471655,83784760931
2011/8/1,2703.783,2712.888,2688.529,2697.575,2.054,0.076,59000711,66073995356
2011/8/2,2679.259,2689.971,2651.28,2689.971,-24.524,-0.907,69993181,77994116095
2011/8/3,2678.485,2688.065,2654.364,2659.118,-0.774,-0.0289,63981610,73381007588
2011/8/4,2684.039,2698.815,2675.534,2683.192,5.554,0.2074,58872111,69338641969
2011/8/5,2626.423,2644.581,2605.137,2620.277,-57.616,-2.1466,78571833,87777759968
2011/8/8,2526.816,2614.19,2497.918,2599.289,-99.607,-3.7925,110302496,1.18E+11
2011/8/9,2526.07,2537.409,2437.681,2468.032,-0.746,-0.0295,103723892,1.08E+11
2011/8/10,2549.176,2579.156,2544.952,2562.393,23.106,0.9147,100369343,1.04E+11
2011/8/11,2581.508,2582.155,2505.012,2508.857,32.332,1.2683,95597265,1.00E+11
2011/8/12,2593.173,2605.447,2585.846,2593.395,11.665,0.4519,97171206,1.00E+11
2011/8/15,2626.77,2627.104,2584.407,2598.138,33.597,1.2956,88676842,90997350623
2011/8/16,2608.166,2636.36,2601.501,2627.854,-18.604,-0.7082,85226861,90247920858
2011/8/17,2601.261,2617.165,2596.039,2603.961,-6.905,-0.2647,70109146,72200596507
2011/8/18,2559.472,2603.485,2556.859,2601.99,-41.789,-1.6065,70989277,76087950237
2011/8/19,2534.358,2538.272,2513.754,2519.645,-25.114,-0.9812,70606801,73771901698
2011/8/22,2515.863,2553.415,2507.782,2534.57,-18.495,-0.7298,61214429,65524542977
2011/8/23,2554.019,2554.178,2514.949,2524.877,38.156,1.5166,60944193,63210700214
2011/8/24,2541.091,2569.278,2536.256,2562.411,-12.928,-0.5062,65462469,70690689369
2011/8/25,2615.261,2616.304,2545.054,2546.402,74.17,2.9188,104537978,1.05E+11
2011/8/26,2612.188,2616.636,2593.238,2602.208,-3.073,-0.1175,77850450,81503341252
2011/8/29,2576.413,2595.466,2570.844,2595.466,-35.775,-1.3695,73696095,78406747865
2011/8/30,2566.595,2615.135,2563.689,2592.597,-9.818,-0.3811,75910686,79541815163
2011/8/31,2567.34,2574.415,2545.096,2566.529,0.745,0.029,59169720,62236266864
2011/9/1,2556.042,2584.804,2547.855,2569.799,-11.298,-0.4401,57290927,59881555987
2011/9/2,2528.28,2557.31,2517.618,2551.556,-27.762,-1.0861,54436581,55969022194
2011/9/5,2478.739,2510.1,2478.195,2510.1,-49.541,-1.9595,55031066,56402274346
2011/9/6,2470.524,2482.242,2459.543,2465.565,-8.215,-0.3314,49223173,50140331683
2011/9/7,2516.09,2516.754,2475.218,2480.941,45.566,1.8444,59665860,61951469219
2011/9/8,2498.943,2524.377,2498.113,2523.962,-17.147,-0.6815,55271952,60046842303
2011/9/9,2497.753,2528.422,2487.145,2506.969,-1.19,-0.0476,51253380,53535159299
2011/9/13,2471.305,2477.083,2453.796,2467.73,-26.448,-1.0589,49930919,51851701382
2011/9/14,2484.827,2485.934,2439.372,2478.586,13.522,0.5472,54065977,54761652533
2011/9/15,2479.055,2496.572,2477.651,2482.859,-5.772,-0.2323,56003688,55860904582
2011/9/16,2482.343,2499.481,2475.758,2490.177,3.288,0.1326,47986854,49584868842
2011/9/19,2437.795,2469.6,2437.165,2469.6,-44.548,-1.7946,48746822,48599667204
2011/9/20,2447.755,2460.034,2426.703,2433.721,9.96,0.4086,46265892,47956372390
2011/9/21,2512.963,2517.673,2438.852,2450.116,65.208,2.664,86689276,88188034883
2011/9/22,2443.057,2499.976,2442.462,2491.212,-69.906,-2.7818,74695409,74891290554
2011/9/23,2433.159,2440.751,2400.141,2411.833,-9.898,-0.4051,67302693,67947197759
2011/9/26,2393.183,2441.729,2384.64,2416.226,-39.976,-1.643,57425042,58915927605
2011/9/27,2415.054,2423.913,2395.164,2410.991,21.871,0.9139,55231432,55315102091
2011/9/28,2392.062,2430.27,2383.396,2427.289,-22.992,-0.952,55758447,55720881056
2011/9/29,2365.343,2387.538,2358.572,2378.423,-26.719,-1.117,59191239,57021447534
2011/9/30,2359.22,2377.541,2348.217,2368.398,-6.123,-0.2589,48818372,46104608498
2011/10/10,2344.787,2368.149,2338.685,2363.078,-14.433,-0.6118,41745306,39926413160
2011/10/11,2348.516,2412.376,2323.412,2401.738,3.729,0.159,63975806,62773516010
2011/10/12,2420,2421.693,2318.628,2335.488,71.484,3.0438,91508568,84438390265
2011/10/13,2438.79,2439.64,2406.282,2412.832,18.79,0.7764,87860106,82192311755
2011/10/14,2431.375,2437.594,2409.288,2429.885,-7.415,-0.304,60673160,58276063530
2011/10/17,2440.402,2452.99,2424.726,2434.486,9.027,0.3713,58267682,57704518652
2011/10/18,2383.485,2425.646,2378.667,2423.282,-56.917,-2.3323,79525744,69338909189
2011/10/19,2377.512,2401.688,2374.417,2387.831,-5.973,-0.2506,58534637,53173514652
2011/10/20,2331.366,2368.64,2315.9,2365.909,-46.146,-1.9409,65425215,57867763724
2011/10/21,2317.275,2340.315,2313.782,2330.512,-14.091,-0.6044,48436725,43725376635
2011/10/24,2370.333,2371.092,2307.146,2322.02,53.058,2.2897,70874071,62971553897
2011/10/25,2409.672,2414.049,2357.387,2366.398,39.339,1.6596,90888876,83635006493
2011/10/26,2427.48,2448.981,2394.733,2398.187,17.808,0.739,107447168,98578021068
2011/10/27,2435.614,2449.701,2426.315,2432.473,8.134,0.3351,82408961,75098560018
2011/10/28,2473.41,2483.759,2456.177,2462.085,37.796,1.5518,110032721,1.04E+11
2011/10/31,2468.25,2478.307,2455.205,2470.254,-5.16,-0.2086,84172562,81783447175
2011/11/1,2470.019,2491.355,2445.527,2450.331,1.769,0.0717,88892417,85052779138
2011/11/2,2504.108,2505.121,2433.715,2437.87,34.089,1.3801,105468200,1.02E+11
2011/11/3,2508.09,2535.24,2507.297,2510.842,3.982,0.159,136576325,1.36E+11
2011/11/4,2528.294,2536.779,2512.904,2525.244,20.204,0.8056,101873675,99981183331
2011/11/7,2509.799,2536.18,2507.615,2518.898,-18.495,-0.7315,78867174,78893506771
2011/11/8,2503.836,2524.82,2500.02,2514.259,-5.963,-0.2376,78672656,76914038706
2011/11/9,2524.919,2527.703,2489.025,2512.587,21.083,0.842,78208572,78141603240
2011/11/10,2479.536,2507.452,2478.139,2498.594,-45.383,-1.7974,87111088,85463858302
2011/11/11,2481.084,2496.527,2472.761,2483.957,1.548,0.0624,66137668,65005133543
2011/11/14,2528.714,2529.632,2496.335,2498.672,47.63,1.9197,81229812,82523780186
2011/11/15,2529.761,2534.059,2518.703,2525.948,1.047,0.0414,79227750,80497345503
2011/11/16,2466.959,2529.458,2456.856,2529.073,-62.802,-2.4825,93382109,92396963052
2011/11/17,2463.046,2482.528,2459.165,2467.704,-3.913,-0.1586,66414285,65902701975
2011/11/18,2416.562,2448.51,2411.042,2448.387,-46.484,-1.8873,72180807,70566565864
2011/11/21,2415.13,2419.244,2396.087,2416.732,-1.432,-0.0593,50170366,49511107897
2011/11/22,2412.625,2414.85,2387.826,2400.984,-2.505,-0.1037,51443233,50689583452
2011/11/23,2395.065,2418.56,2390.654,2415.197,-17.56,-0.7278,50547850,50043359840
2011/11/24,2397.554,2409.719,2370.695,2379.146,2.489,0.1039,52154150,51411098473
2011/11/25,2380.224,2403.942,2372.622,2393.327,-17.33,-0.7228,45362552,46246206878
2011/11/28,2383.034,2396.827,2372.156,2383.893,2.81,0.1181,46064666,46414831572
2011/11/29,2412.393,2413.326,2388.202,2398.994,29.359,1.232,55123190,57068884953
2011/11/30,2333.414,2407.326,2319.44,2406.329,-78.979,-3.2739,76611104,72215263538
2011/12/1,2386.86,2423.559,2376.916,2392.485,53.446,2.2905,98650046,95200516876
2011/12/2,2360.664,2378.299,2344.846,2374.899,-26.196,-1.0975,59868845,57320156584
2011/12/5,2333.229,2363.127,2327.61,2363.111,-27.435,-1.1622,52214969,48641215750
2011/12/6,2325.905,2331.892,2310.155,2326.66,-7.324,-0.3139,45917077,42625594847
2011/12/7,2332.73,2339.847,2317.814,2325.562,6.825,0.2934,41570306,39767464564
2011/12/8,2329.82,2346.654,2302.642,2329.911,-2.91,-0.1247,51473520,49219492855
2011/12/9,2315.27,2331.259,2309.457,2315.513,-14.55,-0.6245,39988559,38885194063
2011/12/12,2291.545,2315.811,2290.264,2312.151,-23.725,-1.0247,39632578,36516062508
2011/12/13,2248.59,2285.814,2245.868,2283.223,-42.955,-1.8745,58627478,51593326502
2011/12/14,2228.525,2256.744,2224.725,2241.387,-20.065,-0.8923,44079822,38621178573
2011/12/15,2180.895,2216.909,2179.467,2215.792,-47.63,-2.1373,56712186,47305130387
2011/12/16,2224.84,2225.538,2170.748,2179.509,43.945,2.015,57265903,50568967344
2011/12/19,2218.235,2221.448,2164.887,2208.071,-6.605,-0.2969,57818464,49717681273
2011/12/20,2215.93,2239.859,2206.519,2209.699,-2.305,-0.1039,52761113,46564369385
2011/12/21,2191.148,2237.466,2188.71,2230.18,-24.782,-1.1184,50877262,46125532122
2011/12/22,2186.297,2201.587,2149.423,2178.572,-4.851,-0.2214,58986117,48023419137
2011/12/23,2204.784,2219.786,2178.141,2183.911,18.487,0.8456,52421325,43478781866
2011/12/26,2190.11,2213.453,2186.07,2193.659,-14.674,-0.6656,43613663,36403330902
2011/12/27,2166.205,2196.973,2162.723,2186.709,-23.905,-1.0915,45712179,37400003602
2011/12/28,2170.013,2170.672,2134.017,2157.65,3.808,0.1758,49633435,40007345153
2011/12/29,2173.561,2181.955,2157.115,2161.184,3.548,0.1635,44749200,35989659760
2011/12/30,2199.417,2200.988,2177.517,2177.517,25.856,1.1896,51943838,42698835641
2012/1/4,2169.39,2217.52,2168.644,2211.995,-30.027,-1.3652,49245537,40632918502
2012/1/5,2148.452,2183.404,2145.556,2160.898,-20.938,-0.9652,58743447,46603965319
2012/1/6,2163.395,2164.322,2132.626,2148.147,14.943,0.6955,50583054,39465868149
2012/1/9,2225.89,2226.218,2148.453,2164.741,62.495,2.8887,76759839,62132963469
2012/1/10,2285.744,2288.628,2218.275,2221.832,59.854,2.689,109585415,91045903375
2012/1/11,2276.046,2290.644,2265.185,2282.913,-9.698,-0.4243,84441781,74264707833
2012/1/12,2275.01,2295.224,2265.256,2268.739,-1.036,-0.0455,71569994,63945881028
2012/1/13,2244.58,2281.532,2225.736,2277.08,-30.43,-1.3376,71474322,64030025661
2012/1/16,2206.193,2241.259,2206.045,2230.433,-38.387,-1.7102,45859522,42884791206
2012/1/17,2298.376,2298.376,2196.117,2206.531,92.183,4.1784,87803560,77406846620
2012/1/18,2266.384,2311.579,2257.898,2298.834,-31.992,-1.3919,89940422,80655237044
2012/1/19,2296.075,2305.707,2259.337,2266.076,29.691,1.3101,72498861,63886737692
2012/1/20,2319.118,2322.891,2293.893,2300.5,23.043,1.0036,69922753,62906415725
2012/1/30,2285.038,2324.493,2284.291,2324.493,-34.08,-1.4695,58413687,51868459382
2012/1/31,2292.61,2296.384,2277.056,2285.954,7.572,0.3314,48738325,43777519937
2012/2/1,2268.08,2305.863,2263.342,2288.066,-24.53,-1.07,53553811,48554972307
2012/2/2,2312.556,2312.556,2268.687,2273.85,44.476,1.961,63471872,57682360382
2012/2/3,2330.405,2336.267,2300.982,2306.656,17.849,0.7718,78943697,70249339901
2012/2/6,2331.136,2341.575,2317.422,2334.248,0.731,0.0314,75734477,67305626604
2012/2/7,2291.902,2319.708,2278.825,2319.421,-39.234,-1.683,67326906,58091080366
2012/2/8,2347.53,2350.965,2286.819,2291.812,55.628,2.4272,87114528,80885696801
2012/2/9,2349.589,2363.613,2333.935,2344.224,2.059,0.0877,98032325,89658695587
2012/2/10,2351.981,2368.979,2339.885,2342.011,2.392,0.1018,96501619,82222468070
2012/2/13,2351.855,2365.339,2325.028,2332.055,-0.126,-0.0054,86263585,77715389643
2012/2/14,2344.771,2352.469,2332.247,2348.877,-7.084,-0.3012,73130413,66294933778
2012/2/15,2366.702,2374.282,2335.101,2340.455,21.931,0.9353,98861021,87632869277
2012/2/16,2356.86,2373.804,2342.073,2363.897,-9.842,-0.4159,95051169,83758449953
2012/2/17,2357.181,2372.512,2344.76,2366.63,0.321,0.0136,71924839,65121696783
2012/2/20,2363.597,2388.009,2362.012,2383.686,6.416,0.2722,88911586,82306945828
2012/2/21,2381.43,2382.146,2345.053,2365.487,17.833,0.7545,79348669,74538521268
2012/2/22,2403.587,2404.442,2374.03,2380.504,22.157,0.9304,118684269,1.09E+11
2012/2/23,2409.554,2416.805,2396.71,2401.738,5.967,0.2483,112553593,1.05E+11
2012/2/24,2439.628,2439.977,2405.274,2410.881,30.074,1.2481,134903249,1.22E+11
2012/2/27,2447.057,2478.375,2444.629,2447.406,7.429,0.3045,158073244,1.45E+11
2012/2/28,2451.857,2458.651,2431.828,2440.914,4.8,0.1962,118361993,1.07E+11
2012/2/29,2428.487,2453.067,2426.329,2446.228,-23.37,-0.9532,95536952,91908381829
2012/3/1,2426.115,2437.874,2418.334,2418.788,-2.372,-0.0977,75083289,71067886558
2012/3/2,2460.693,2461.121,2430.098,2430.098,34.578,1.4252,103228378,96453866915
2012/3/5,2445.002,2469.841,2442.115,2464.849,-15.691,-0.6377,112693326,1.08E+11
2012/3/6,2410.445,2442.001,2406.056,2439.779,-34.557,-1.4134,103709012,1.01E+11
2012/3/7,2394.794,2413.695,2388.519,2391.203,-15.651,-0.6493,94790636,91730684728
2012/3/8,2420.276,2426.698,2401.102,2401.102,25.482,1.0641,96782134,93410826914
2012/3/9,2439.462,2440.511,2414.966,2425.885,19.186,0.7927,100624055,1.00E+11
2012/3/12,2434.859,2440.857,2420.84,2438.546,-4.603,-0.1887,106223059,1.08E+11
2012/3/13,2455.795,2457.22,2428.609,2432.843,20.936,0.8598,104649712,1.03E+11
2012/3/14,2391.23,2476.216,2382.836,2464.915,-64.565,-2.6291,179786029,1.71E+11
2012/3/15,2373.774,2403.742,2366.024,2388.063,-17.456,-0.73,120025499,1.12E+11
2012/3/16,2404.736,2406.148,2368.311,2377.757,30.962,1.3043,103675622,1.02E+11
2012/3/19,2410.184,2412.336,2383.674,2401.217,5.448,0.2266,102153490,1.03E+11
2012/3/20,2376.839,2407.542,2376.031,2407.542,-33.345,-1.3835,97903935,94620915242
2012/3/21,2378.195,2396.722,2361.222,2384.709,1.356,0.0571,95686538,94949639342
2012/3/22,2375.772,2386.099,2364.13,2376.991,-2.423,-0.1019,79348880,76900869341
2012/3/23,2349.539,2371.263,2342.12,2369.077,-26.233,-1.1042,76862139,74138712972
2012/3/26,2350.599,2357.996,2339.141,2349.086,1.06,0.0451,55427733,54051832906
2012/3/27,2347.179,2363.766,2344.304,2358.545,-3.42,-0.1455,60881116,65159971554
2012/3/28,2284.881,2341.42,2281.433,2341.003,-62.298,-2.6542,83645283,78231139045
2012/3/29,2252.16,2280.958,2242.345,2276.74,-32.721,-1.4321,74248084,68018095501
2012/3/30,2262.788,2266.208,2246.245,2256.042,10.628,0.4719,62024147,55962029859
2012/4/5,2302.241,2303.824,2251.393,2258.031,39.453,1.7436,80101456,74602339783
